BOROUGH,BLOCK,LOT,POSTCODE,LATITUDE,LONGITUDE
Queens,16092,99,11692,40.588773,-73.800942
Queens,16092,20,11692,40.588216,-73.79945
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,549,14,11102,40.769578,-73.928041
Queens,7205,21,11366,40.730658,-73.780829
Queens,644,1,11106,40.756206,-73.924377
Queens,644,1,11106,40.756206,-73.924377
Queens,644,1,11106,40.756206,-73.924377
Queens,644,1,11106,40.756206,-73.924377
Queens,644,1,11106,40.756206,-73.924377
Queens,644,1,11106,40.756206,-73.924377
Queens,644,1,11106,40.756206,-73.924377
Queens,644,1,11106,40.756206,-73.924377
Queens,3904,38,11375,40.70887,-73.846539
Queens,14161,3,11414,40.663473,-73.833996
Queens,15587,96,11691,40.601883,-73.739431
Queens,198,36,11104,40.741725,-73.924087
Queens,198,36,11104,40.741725,-73.924087
Queens,198,36,11104,40.741725,-73.924087
Queens,415,30,11101,40.751486,-73.93865
Queens,11615,28,11420,40.686538,-73.808038
Queens,11615,28,11420,40.686538,-73.808038
Queens,1283,44,11372,40.748231,-73.893883
Queens,10259,68,11433,40.700365,-73.779785
Queens,887,35,11102,40.774891,-73.926472
Queens,887,35,11102,40.774891,-73.926472
Queens,887,35,11102,40.774891,-73.926472
Queens,657,154,11103,40.760811,-73.918622
Queens,10259,70,11433,40.699937,-73.779754
Queens,2193,40,11375,40.727094,-73.843528
Queens,10149,74,11433,40.694198,-73.791958
Queens,10149,74,11433,40.694201,-73.791958
Queens,819,9,11105,40.771184,-73.91206
Queens,9713,150,11435,40.710436,-73.815898
Queens,9713,150,11435,40.710436,-73.815898
Queens,6689,1,11367,40.720515,-73.816306
Queens,3189,18,11375,40.720715,-73.854283
Queens,11954,66,11435,40.684804,-73.805051
Queens,11954,66,11435,40.684804,-73.805051
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,16,8,11101,40.743485,-73.958095
Queens,53,1,11101,40.746965,-73.949312
Queens,14077,32,11414,40.648995,-73.84605
Queens,7613,1,11364,40.745033,-73.764155
Queens,11932,27,11435,40.689588,-73.803569
Queens,10766,31,11429,40.714221,-73.735702
Queens,7435,65,11364,40.748392,-73.771993
Queens,9473,15,11419,40.693479,-73.81774
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,3886,7501,11385,40.709954,-73.859562
Queens,1838,84,11373,40.7375,-73.876272
Queens,1838,84,11373,40.7375,-73.876272
Queens,1838,84,11373,40.7375,-73.876272
Queens,1838,84,11373,40.7375,-73.876272
Queens,597,5,11102,40.768553,-73.921425
Queens,597,5,11102,40.768553,-73.921425
Queens,597,5,11102,40.768553,-73.921425
Queens,597,5,11102,40.768553,-73.921425
Queens,597,5,11102,40.768553,-73.921425
Queens,9283,36,11418,40.702905,-73.821368
Queens,597,78,11102,40.7703,-73.920011
Queens,597,78,11102,40.7703,-73.920011
Queens,9969,12,11432,40.721591,-73.77711
Queens,9969,12,11432,40.721591,-73.77711
Queens,9969,12,11432,40.721591,-73.77711
Queens,9969,12,11432,40.721591,-73.77711
Queens,9969,12,11432,40.721591,-73.77711
Queens,9277,88,11418,40.700728,-73.826989
Queens,11078,1,11412,40.695903,-73.747005
Queens,11078,1,11412,40.695903,-73.747005
Queens,6944,24,11365,40.732262,-73.79771
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,21,1,11109,40.748068,-73.95667
Queens,7249,31,11432,40.726928,-73.785315
Queens,4516,1,11357,40.791352,-73.814793
Queens,13153,60,11413,40.669273,-73.747895
Queens,9005,40,11416,40.684079,-73.861477
Queens,7812,87,11427,40.732586,-73.751621
Queens,9408,19,11416,40.688414,-73.83711
Queens,5194,56,11355,40.755223,-73.819986
Queens,5194,56,11355,40.755223,-73.819986
Queens,9811,60,11432,40.70962,-73.785107
Queens,9811,62,11432,40.709268,-73.784942
Queens,9811,62,11432,40.709268,-73.784942
Queens,9811,62,11432,40.709268,-73.784942
Queens,9811,160,11432,40.709486,-73.785429
Queens,9811,161,11432,40.709428,-73.785404
Queens,9811,162,11432,40.709376,-73.785378
Queens,10011,34,11435,40.695507,-73.810602
Queens,2008,12,11368,40.74362,-73.853731
Queens,11244,37,11429,40.702419,-73.732038
Queens,4439,29,11357,40.792693,-73.826071
Queens,4439,29,11357,40.792693,-73.826071
Queens,13481,35,11413,40.662701,-73.754163
Queens,11939,134,11435,40.689376,-73.801698
Queens,13675,57,11422,40.652202,-73.731576
Queens,16177,35,11694,40.580551,-73.827301
Queens,16177,35,11694,40.580551,-73.827301
Queens,16177,35,11694,40.580551,-73.827301
Queens,652,10,11103,40.768853,-73.914262
Queens,8300,434,11362,40.747382,-73.734989
Queens,1991,95,11368,40.745608,-73.859487
Queens,1991,95,11368,40.745608,-73.859487
Queens,1991,95,11368,40.745608,-73.859487
Queens,5037,98,11355,40.756643,-73.832973
Queens,3687,61,11385,40.704143,-73.880947
Queens,872,74,11102,40.772223,-73.922186
Queens,12488,29,11434,40.682601,-73.764412
Queens,12488,30,11434,40.681772,-73.764422
Queens,2829,23,11378,40.722267,-73.892715
Queens,15628,13,11691,40.599574,-73.751457
Queens,12737,61,11411,40.695067,-73.739936
Queens,12737,61,11411,40.695067,-73.739936
Queens,12737,61,11411,40.695067,-73.739936
Queens,12737,61,11411,40.695067,-73.739936
Queens,12737,61,11411,40.695067,-73.739936
Queens,12737,61,11411,40.695067,-73.739936
Queens,12737,61,11411,40.695067,-73.739936
Queens,12737,61,11411,40.695067,-73.739936
Queens,12737,61,11411,40.695067,-73.739936
Queens,12737,61,11411,40.695067,-73.739936
Queens,474,46,11101,40.758064,-73.941997
Queens,2369,104,11378,40.727935,-73.902174
Queens,2369,104,11378,40.727963,-73.902174
Queens,13750,168,11422,40.655194,-73.741641
Queens,13750,168,11422,40.655194,-73.741641
Queens,11231,246,11429,40.703928,-73.740305
Queens,2372,158,11378,40.730863,-73.901383
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,2080,101,11374,40.733436,-73.864171
Queens,13496,1,11413,40.662608,-73.752912
Queens,11057,21,11412,40.694629,-73.760868
Queens,10775,10,11429,40.713569,-73.733829
Queens,2523,24,11378,40.731105,-73.92354
Queens,10646,2,11428,40.722031,-73.748399
Queens,10646,2,11428,40.722031,-73.748399
Queens,10646,2,11428,40.722031,-73.748399
Queens,8637,85,11426,40.729115,-73.719569
Queens,8637,87,11426,40.729101,-73.719566
Queens,3225,49,11375,40.713791,-73.850435
Queens,3225,49,11375,40.713791,-73.850435
Queens,3916,7505,11356,40.792919,-73.844298
Queens,3916,7505,11356,40.793015,-73.844132
Queens,3916,7505,11356,40.792823,-73.844461
Queens,3916,7505,11356,40.792823,-73.844461
Queens,3916,7505,11356,40.792728,-73.844627
Queens,3916,7505,11356,40.792728,-73.844627
Queens,1941,12,11368,40.740325,-73.857708
Queens,9830,22,11432,40.711219,-73.788911
Queens,9830,122,11432,40.711238,-73.788925
Queens,399,22,11101,40.752897,-73.93391
Queens,399,22,11101,40.752897,-73.93391
Queens,399,22,11101,40.752897,-73.93391
Queens,399,22,11101,40.752897,-73.93391
Queens,399,22,11101,40.752897,-73.93391
Queens,5704,49,11365,40.7437,-73.780068
Queens,9834,33,11432,40.711844,-73.78738
Queens,9834,33,11432,40.711844,-73.78738
Queens,398,29,11101,40.753235,-73.934747
Queens,398,29,11101,40.753235,-73.934747
Queens,398,29,11101,40.753235,-73.934747
Queens,405,23,11101,40.752983,-73.937003
Queens,405,23,11101,40.752983,-73.937003
Queens,405,23,11101,40.752983,-73.937003
Queens,405,23,11101,40.752983,-73.937003
Queens,405,23,11101,40.752983,-73.937003
Queens,405,23,11101,40.752983,-73.937003
Queens,405,23,11101,40.752983,-73.937003
Queens,405,23,11101,40.752983,-73.937003
Queens,15619,28,11691,40.59623,-73.746442
Queens,9830,41,11432,40.71131,-73.787609
Queens,9830,41,11432,40.71131,-73.787609
Queens,9830,41,11432,40.71131,-73.787609
Queens,5037,2,11354,40.756638,-73.833767
Queens,5037,2,11354,40.756638,-73.833767
Queens,5037,2,11354,40.756638,-73.833767
Queens,5037,2,11354,40.756638,-73.833767
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,573,60,11102,40.770172,-73.921535
Queens,11164,12,11429,40.711515,-73.735713
Queens,10549,61,11428,40.716895,-73.753029
Queens,7970,167,11427,40.730208,-73.733701
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,2099,56,11374,40.732065,-73.856834
Queens,6935,15,11365,40.732555,-73.802208
Queens,13074,18,11434,40.66901,-73.765318
Queens,258,1,11101,40.739148,-73.933422
Queens,373,12,11101,40.754262,-73.930545
Queens,11639,22,11420,40.68386,-73.806744
Queens,11639,22,11420,40.68386,-73.806744
Queens,11639,22,11420,40.68386,-73.806744
Queens,11639,22,11420,40.68386,-73.806744
Queens,11639,22,11420,40.68386,-73.806744
Queens,11639,22,11420,40.68386,-73.806744
Queens,11639,22,11420,40.68386,-73.806744
Queens,13291,50,11434,40.666216,-73.772314
Queens,13291,149,11434,40.666184,-73.772288
Queens,4957,36,11354,40.767102,-73.828384
Queens,5173,6,11355,40.744804,-73.8179
Queens,10464,39,11423,40.713373,-73.763181
Queens,2018,1,11368,40.754695,-73.845369
Queens,2018,1,11368,40.754695,-73.845369
Queens,1070,70,11369,40.769453,-73.877458
Queens,519,6,11106,40.766906,-73.934723
Queens,519,6,11106,40.766906,-73.934723
Queens,12679,19,11412,40.688762,-73.753378
Queens,1164,43,11377,40.755236,-73.897694
Queens,12679,19,11412,40.688781,-73.753389
Queens,596,45,11102,40.77071,-73.920509
Queens,596,45,11102,40.77071,-73.920509
Queens,15545,10,11691,40.604623,-73.750923
Queens,15545,10,11691,40.604623,-73.750923
Queens,10121,71,11433,40.696003,-73.800319
Queens,10121,70,11433,40.695994,-73.800326
Queens,10121,69,11433,40.695989,-73.800337
Queens,10120,3,11433,40.695013,-73.801094
Queens,8197,145,11362,40.763497,-73.740282
Queens,8197,145,11362,40.763497,-73.740282
Queens,427,11,11101,40.750155,-73.944653
Queens,15622,12,11691,40.599602,-73.74809
Queens,15622,12,11691,40.599621,-73.748115
Queens,15622,12,11691,40.599657,-73.748161
Queens,15622,12,11691,40.599676,-73.748187
Queens,3030,82,11379,40.7155,-73.883243
Queens,16350,400,11697,40.557422,-73.918035
Queens,2232,51,11375,40.7231,-73.84151
Queens,7738,1,11364,40.739582,-73.757686
Queens,4845,60,11357,40.77603,-73.80899
Queens,2858,29,11373,40.732675,-73.87359
Queens,572,15,11102,40.768329,-73.926891
Queens,572,15,11102,40.768329,-73.926891
Queens,572,15,11102,40.768329,-73.926891
Queens,572,15,11102,40.768329,-73.926891
Queens,10011,31,11435,40.695507,-73.810602
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,9755,31,11432,40.705532,-73.801531
Queens,5019,7501,11355,40.758679,-73.829073
Queens,5019,7501,11355,40.758679,-73.829073
Queens,5019,7501,11355,40.758679,-73.829073
Queens,5019,7501,11355,40.758679,-73.829073
Queens,13083,54,11413,40.668247,-73.755858
Queens,13083,54,11413,40.668236,-73.755829
Queens,13083,54,11413,40.668247,-73.755858
Queens,13083,54,11413,40.668236,-73.755829
Queens,14077,32,11414,40.648995,-73.84605
Queens,12909,22,11413,40.679177,-73.7372
Queens,8800,38,11001,40.734197,-73.709113
Queens,8800,38,11001,40.734197,-73.709113
Queens,805,44,11105,40.772242,-73.906824
Queens,2295,73,11377,40.736562,-73.920026
Queens,2899,110,11373,40.72886,-73.875967
Queens,3150,93,11375,40.71935,-73.85745
Queens,13124,30,11413,40.674444,-73.751935
Queens,7248,44,11432,40.728017,-73.783392
Queens,6858,1,11432,40.718662,-73.80747
Queens,6858,1,11432,40.718662,-73.80747
Queens,2899,9,11373,40.728829,-73.876011
Queens,9579,60,11419,40.687709,-73.819123
Queens,11602,54,11420,40.68246,-73.820266
Queens,3069,25,11379,40.715381,-73.874358
Queens,1776,49,11368,40.75033,-73.860108
Queens,1776,49,11368,40.75033,-73.860108
Queens,8862,121,11421,40.694977,-73.857927
Queens,3750,655,11385,40.693183,-73.883682
Queens,2116,59,11374,40.728445,-73.854446
Queens,2116,59,11374,40.728445,-73.854446
Queens,9953,18,11432,40.71977,-73.782445
Queens,506,29,11102,40.770949,-73.933849
Queens,506,29,11102,40.770949,-73.933849
Queens,506,29,11102,40.770949,-73.933849
Queens,506,29,11102,40.770949,-73.933849
Queens,506,29,11102,40.770949,-73.933849
Queens,506,29,11102,40.770949,-73.933849
Queens,506,29,11102,40.770949,-73.933849
Queens,506,29,11102,40.770949,-73.933849
Queens,2750,51,11378,40.720068,-73.901673
Queens,13280,47,11434,40.662652,-73.775808
Queens,13280,47,11434,40.662652,-73.775808
Queens,13280,47,11434,40.662652,-73.775808
Queens,13280,46,11434,40.662674,-73.775757
Queens,13280,46,11434,40.662674,-73.775757
Queens,13280,46,11434,40.662674,-73.775757
Queens,13280,45,11434,40.662685,-73.775735
Queens,13280,45,11434,40.662685,-73.775735
Queens,13280,45,11434,40.662685,-73.775735
Queens,13684,40,11422,40.655007,-73.729147
Queens,6087,16,11361,40.768993,-73.782926
Queens,7503,47,11364,40.754795,-73.753296
Queens,901,17,11102,40.774143,-73.928585
Queens,901,17,11102,40.774143,-73.928585
Queens,12012,187,11436,40.678226,-73.80127
Queens,10223,3,11433,40.702886,-73.78901
Queens,11699,3,11420,40.677334,-73.804416
Queens,2630,151,11378,40.718393,-73.914027
Queens,1943,86,11368,40.742069,-73.855871
Queens,1943,86,11368,40.742069,-73.855871
Queens,387,31,11101,40.75503,-73.935388
Queens,387,31,11101,40.75503,-73.935388
Queens,387,31,11101,40.75503,-73.935388
Queens,387,31,11101,40.75503,-73.935388
Queens,387,31,11101,40.75503,-73.935388
Queens,387,31,11101,40.75503,-73.935388
Queens,387,31,11101,40.75503,-73.935388
Queens,7107,1,11365,40.734734,-73.792221
Queens,11787,54,11420,40.670213,-73.810356
Queens,9088,15,11416,40.68148,-73.853038
Queens,9905,40,11423,40.709715,-73.776281
Queens,660,63,11103,40.762862,-73.915847
Queens,660,63,11103,40.762862,-73.915847
Queens,1166,75,11370,40.755861,-73.89678
Queens,1321,1,11377,40.742441,-73.912499
Queens,1321,1,11377,40.742441,-73.912499
Queens,2118,1,11374,40.727157,-73.854251
Queens,3631,6,11385,40.704098,-73.893798
Queens,3631,6,11385,40.704098,-73.893798
Queens,3631,6,11385,40.704098,-73.893798
Queens,3631,6,11385,40.704098,-73.893798
Queens,3631,6,11385,40.704098,-73.893798
Queens,3631,6,11385,40.704098,-73.893798
Queens,15634,94,11691,40.596751,-73.751147
Queens,15634,94,11691,40.596751,-73.751147
Queens,15634,94,11691,40.596751,-73.751147
Queens,15634,94,11691,40.596751,-73.751147
Queens,15634,94,11691,40.596751,-73.751147
Queens,15634,94,11691,40.596751,-73.751147
Queens,15634,94,11691,40.596751,-73.751147
Queens,11820,29,11420,40.668453,-73.821514
Queens,16350,300,11697,40.56087,-73.914208
Queens,16350,300,11697,40.56087,-73.914208
Queens,16350,300,11697,40.56087,-73.914208
Queens,16350,300,11697,40.56087,-73.914208
Queens,16350,300,11697,40.56087,-73.914208
Queens,16350,300,11697,40.56087,-73.914208
Queens,16350,300,11697,40.56087,-73.914208
Queens,16350,300,11697,40.56087,-73.914208
Queens,16350,300,11697,40.56087,-73.914208
